gvkey,primary_permno
027155,16064
027161,83848
027169,88890
027186,15996
027187,13757
027197,79955
027198,16067
027199,78841
027200,16261
027201,16255
027215,23506
027235,17679
027240,18425
027241,16173
027245,16073
027247,17103
027251,22239
027252,16066
027265,91037
027274,16100
027299,16120
027301,82498
027318,16049
027333,16342
027338,16146
027339,14720
027345,16853
027354,16108
027364,16140
027372,16281
027373,16338
027378,80602
027386,16554
027387,16182
027392,16111
027393,16498
027394,16499
027476,16154
027490,16155
027517,85552
027522,79497
027540,79551
027555,16989
027573,81611
027574,16188
027575,16434
027576,16284
027579,91196
027598,85061
027600,90040
027604,16097
027613,78833
027614,79270
027621,78831
027622,78847
027625,78854
027635,16144
027636,16187
027638,16347
027644,20581
027645,16183
027652,16171
027653,18145
027665,16253
027668,18763
027669,16162
027670,16263
027672,16189
027677,16402
027678,14994
027699,16377
027701,80391
027703,16247
027706,16454
027711,22417
027712,22513
027716,91832
027724,16465
027737,16250
027738,15292
027747,78815
027748,78822
027749,78824
027751,78813
027755,78860
027756,78839
027758,78859
027759,78857
027760,86889
027761,78817
027763,78820
027764,78828
027765,78836
027766,83583
027768,78899
027769,78913
027771,78894
027773,78928
027775,78907
027776,78908
027778,80162
027780,78927
027781,78886
027782,78901
027783,78912
027784,78891
027785,78905
027786,78877
027787,78882
027788,78890
027789,78895
027790,79033
027791,78872
027792,78931
027793,78879
027794,78875
027800,16346
027802,16278
027803,16277
027807,78934
027808,78870
027810,78881
027811,78897
027816,78889
027818,78902
027819,16400
027823,78876
027824,78884
027825,78868
027826,78932
027828,78915
027836,78883
027841,18224
027842,78867
027843,78937
027845,78916
027846,84259
027847,79123
027848,78935
027849,78936
027851,78938
027852,86473
027853,17214
027854,78942
027855,78906
027856,78911
027857,78944
027858,78945
027859,78943
027860,78887
027866,55722
027867,78946
027868,16376
027869,78873
027870,78885
027871,16319
027873,78869
027874,16287
027875,78947
027876,16275
027879,78898
027882,82640
027885,16309
027886,79019
027887,16470
027889,80111
027891,78979
027893,79187
027894,79000
027895,79002
027896,79003
027898,79030
027900,79032
027901,78967
027902,79001
027903,79009
027905,16303
027906,79065
027907,16318
027908,79021
027909,16282
027910,78962
027912,78974
027913,79006
027914,48653
027915,78964
027918,78995
027919,79015
027920,79022
027921,82509
027922,16298
027923,79042
027924,79010
027925,78955
027926,78958
027927,78965
027928,78975
027930,79008
027932,75985
027933,78954
027936,78990
027937,78999
027938,79007
027939,93237
027940,79024
027943,79018
027945,16285
027947,79034
027948,78986
027949,79049
027950,79051
027951,79046
027952,79040
027953,79050
027954,79048
027955,79038
027956,79052
027957,79053
027958,79011
027960,78950
027961,78951
027962,79035
027963,79036
027964,78989
027965,78987
027966,79045
027967,79054
027969,79016
027971,79474
027972,78961
027973,82244
027975,79281
027977,16779
027980,78977
027981,78963
027982,78969
027983,15491
027985,79061
027986,79014
027987,79017
027988,79025
027990,79058
027991,78956
027996,79020
027997,78953
027998,78993
028001,78970
028003,86308
028008,78980
028009,78983
028010,78998
028012,16290
028016,78959
028017,79064
028018,78972
028019,78978
028020,79023
028021,16522
028022,79072
028024,79076
028025,79081
028026,79084
028027,79122
028028,79278
028034,79057
028052,80107
028054,80106
028058,79087
028060,79114
028064,79078
028066,79110
028069,22080
028070,16276
028071,89925
028076,79074
028078,81491
028080,90527
028084,16382
028086,16393
028087,16392
028089,79625
028091,16528
028093,23273
028109,85186
028113,16383
028118,79089
028119,79129
028120,79095
028125,79097
028127,79130
028128,80379
028130,79075
028131,79139
028135,79080
028137,79104
028138,79107
028139,79108
028140,79141
028143,79138
028144,79140
028145,79121
028146,79800
028147,79085
028149,79077
028150,88946
028152,79131
028155,79116
028156,79117
028157,80407
028159,79137
028165,79088
028166,79096
028168,78858
028169,81598
028170,80392
028173,79136
028174,79120
028175,79132
028176,79133
028177,79082
028178,79091
028179,79134
028180,79103
028182,79069
028184,79100
028185,80656
028187,79070
028188,79079
028190,79093
028191,79145
028192,24643
028193,79142
028194,88597
028195,79094
028196,80805
028197,79102
028199,79068
028200,79073
028203,79086
028206,78910
028209,79150
028211,79165
028214,79209
028216,79210
028217,79197
028221,78914
028227,79155
028229,80580
028230,79208
028231,79207
028232,79690
028236,78971
028243,79216
028244,79218
028245,79217
028246,79214
028247,79215
028248,79149
028249,79156
028250,79163
028252,79196
028253,79152
028255,79211
028256,79212
028257,79182
028258,79205
028259,79220
028260,79153
028262,79213
028263,79180
028264,79175
028265,79176
028266,79183
028270,79174
028272,79363
028273,79230
028274,79324
028276,79160
028277,79162
028278,79166
028279,79177
028285,79167
028286,79184
028287,79168
028289,79179
028291,79181
028292,79225
028293,79227
028294,79226
028295,79198
028296,79159
028299,82189
028300,85787
028301,79221
028302,79222
028303,79195
028305,79161
028306,79228
028307,79224
028308,79229
028312,79169
028313,79173
028314,79188
028315,79199
028316,79164
028317,79192
028319,79201
028320,79157
028321,79232
028322,79233
028323,79235
028325,79190
028326,79239
028328,79241
028329,79242
028330,79240
028331,79243
028332,79171
028333,79172
028334,79234
028336,79236
028337,79193
028338,79237
028340,79238
028342,79254
028347,90783
028349,79323
028351,79332
028353,79286
028354,79292
028355,81625
028362,79314
028364,79293
028365,16532
028367,16386
028368,16464
028370,16641
028371,78184
028374,79280
028376,81205
028378,86408
028379,16340
028380,78756
028381,79005
028382,78140
028383,78201
028384,78759
028385,78985
028386,78168
028387,78758
028388,79247
028389,79301
028391,79290
028392,79302
028395,79263
028397,79299
028398,79300
028403,79289
028404,79356
028405,79357
028406,79360
028408,79248
028409,79316
028410,79249
028411,86104
028414,79328
028416,79333
028418,79273
028420,16381
028421,16451
028423,16449
028424,16397
028429,80246
028432,83364
028433,79260
028435,79251
028437,79253
028438,82815
028439,84804
028442,79291
028443,79358
028444,79359
028445,79361
028449,79635
028450,79257
028452,79275
028453,79339
028454,79348
028456,86190
028457,79325
028458,79326
028459,79329
028460,83659
028461,79271
028462,79336
028463,79341
028464,79342
028465,79343
028468,79347
028469,79305
028470,16398
028471,79351
028472,79268
028473,79340
028474,79309
028475,16461
028476,79288
028477,79265
028478,79269
028479,79277
028481,79297
028483,79562
028485,81208
028487,79296
028488,79261
028489,79310
028490,79313
028491,79349
028494,79256
028495,79279
028496,79284
028497,79337
028499,16343
028501,79252
028502,79262
028504,79283
028507,79353
028508,79355
028512,79298
028513,79264
028515,19137
028517,79295
028518,79307
028519,79304
028520,79362
028521,79245
028522,79320
028524,79255
028525,16378
028526,79321
028528,79272
028529,79276
028530,79308
028532,79367
028533,79371
028534,79383
028535,79442
028536,79398
028538,79413
028539,79416
028540,79435
028541,79436
028543,90092
028546,79373
028550,79350
028551,21863
028556,79376
028563,79390
028564,79444
028565,79423
028573,79406
028574,79409
028576,79424
028577,11945
028579,79374
028581,82257
028582,79395
028585,79385
028587,79450
028590,18649
028591,79540
028595,79446
028596,79377
028597,79381
028599,79386
028600,79392
028602,79396
028603,79400
028605,79447
028606,79448
028608,79449
028610,79421
028611,79425
028614,79372
028615,79402
028616,79417
028617,79364
028618,79379
028620,79382
028621,79378
028622,79366
028623,79414
028624,79420
028625,79083
028626,80298
028627,79370
028629,79452
028630,79391
028631,79401
028632,79404
028633,79415
028634,79454
028635,79418
028636,79422
028637,79428
028638,79456
028639,79368
028641,79399
028642,79405
028643,79457
028644,79453
028648,79411
028651,79455
028652,79384
028653,79464
028654,79461
028655,79403
028656,79445
028665,79408
028666,79433
028668,79375
028669,79387
028670,16515
028671,79412
028672,79419
028674,79544
028675,79666
028676,79532
028678,79467
028687,79471
028688,79473
028690,79478
028691,79480
028692,79484
028693,79542
028695,79543
028696,79512
028697,79511
028698,79520
028699,79518
028700,79523
028701,28353
028702,79468
028703,79481
028704,79507
028706,79524
028707,79535
028708,82805
028711,80453
028712,79472
028714,79546
028715,79482
028716,79631
028717,79499
028719,16497
028724,82555
028725,79475
028726,79476
028728,79494
028729,79498
028731,79488
028732,79486
028733,79547
028734,79496
028735,79548
028737,79525
028739,79533
028740,79365
028742,79545
028743,79483
028744,79505
028745,79552
028746,79555
028747,80956
028749,79490
028751,79501
028753,79515
028754,79559
028756,79521
028758,79528
028762,88568
028763,79553
028764,79536
028765,79502
028766,79503
028767,79508
028768,79556
028769,79558
028770,79529
028773,79554
028774,79560
028775,82763
028778,82499
028780,80015
028781,79526
028782,79466
028783,79492
028784,79538
028785,79491
028786,79639
028787,79517
028788,64822
028790,16431
028791,81103
028794,79429
028795,79516
028797,79527
028799,79539
028800,79561
028801,79513
028805,79489
028806,80069
028811,79623
028816,79597
028817,85207
028819,79586
028822,79577
028826,79642
028828,79563
028830,82850
028832,79531
028833,18422
028834,79836
028836,79867
028837,79630
028838,89154
028840,80299
028842,83697
028843,79643
028844,79644
028845,79598
028847,79609
028848,79616
028849,79650
028851,81239
028852,92178
028853,79564
028854,79646
028858,79617
028865,79579
028866,79571
028869,79440
028870,79441
028875,79572
028876,79652
028877,79588
028881,79612
028883,79663
028884,79568
028885,86355
028888,79655
028890,86477
028891,86475
028892,86476
028893,79603
028894,80108
028895,79662
028898,79566
028899,79570
028900,79654
028903,23469
028904,79592
028905,79594
028906,79659
028907,79615
028909,79589
028910,79624
028911,79665
028913,80675
028914,79582
028915,79590
028916,79595
028917,79607
028918,79622
028919,79660
028921,79470
028923,79626
028924,79667
028925,79569
028926,79576
028930,85913
028933,79591
028934,79583
028935,79606
028936,79605
028937,79610
028938,79628
028939,79587
028940,79668
028941,79669
028942,79670
028943,79671
028944,79601
028945,79604
028946,79608
028947,79613
028948,80011
028949,79621
028952,79620
028953,79627
028955,79713
028958,79674
028959,79692
028960,79752
028964,79722
028966,79738
028967,79731
028970,79682
028973,79706
028975,85936
028976,79693
028977,79754
028979,79753
028981,79751
028982,79697
028983,79716
028984,79676
028987,79710
028989,79723
028990,79870
028992,79755
028993,79691
028994,79701
028995,79743
028996,79677
028997,79695
028998,79712
028999,79761
029000,79762
029001,79724
029002,79727
029004,16543
029006,79756
029009,79757
029011,79758
029012,85938
029013,16781
029014,79679
029015,79686
029016,16403
029018,92032
029019,79763
029021,79742
029022,79745
029024,79711
029025,79771
029028,87055
029029,79684
029032,79703
029033,79707
029035,79729
029036,79772
029037,79680
029038,79685
029039,79767
029040,79689
029041,79699
029044,79766
029047,79744
029048,79765
029049,79773
029050,79694
029051,79769
029052,79770
029054,79735
029055,79740
029056,79774
029061,79734
029062,79736
029063,79393
029064,12928
029065,79687
029066,79704
029067,79719
029068,79715
029069,79675
029070,79778
029073,79708
029074,79721
029075,79725
029076,79781
029077,79739
029078,79664
029079,79504
029081,80438
029082,79777
029084,79779
029085,79683
029086,79702
029087,79720
029088,79726
029092,79700
029093,79705
029095,79718
029097,79730
029098,79728
029099,79782
029100,79811
029101,79824
029104,79810
029105,79819
029106,79905
029107,79845
029108,79857
029109,79876
029110,79793
029112,79828
029113,16568
029114,79831
029115,79817
029119,79787
029120,79888
029121,79890
029123,79896
029125,79818
029127,79906
029129,79790
029131,79862
029132,79833
029133,79839
029134,81469
029135,91135
029138,16519
029139,79887
029143,79795
029144,79804
029145,79855
029146,79835
029149,79858
029150,79881
029151,79791
029152,79798
029154,80109
029155,16696
029156,79878
029160,79894
029161,79927
029163,79886
029164,79893
029165,79802
029166,79812
029167,79827
029169,79908
029170,79846
029173,79915
029174,86412
029176,79919
029177,79869
029178,80409
029187,79822
029191,16525
029193,79913
029194,81133
029202,79830
029206,79841
029207,16626
029210,79914
029211,80223
029214,79842
029216,79861
029217,79866
029219,79918
029223,79875
029228,79789
029229,79803
029230,79814
029232,79825
029233,79897
029234,79868
029235,79815
029236,79829
029241,79879
029246,79796
029247,79826
029248,79898
029249,79843
029250,79850
029251,15285
029252,79794
029253,79891
029254,79786
029255,79809
029257,81493
029258,79904
029260,79917
029262,79863
029264,79922
029265,79923
029266,79882
029267,79926
029268,79884
029271,79929
029273,79921
029274,79799
029275,16465
029276,79902
029278,79847
029279,79912
029281,79854
029282,79859
029284,79801
029286,79895
029287,79808
029288,79807
029289,79907
029290,79844
029291,79806
029292,79880
029293,77437
029296,79832
029300,79885
029304,79797
029305,79916
029306,79930
029310,79871
029311,79931
029312,79977
029315,79865
029316,80075
029317,79958
029318,80094
029319,80017
029320,80052
029322,86418
029323,79935
029327,80088
029328,79978
029329,80092
029332,80019
029337,79947
029338,79950
029339,79960
029340,84733
029341,79971
029342,80023
029343,80087
029344,80044
029345,79973
029346,79994
029347,80104
029349,79942
029350,79951
029352,80027
029353,80032
029356,80055
029357,80103
029359,80102
029360,81052
029365,79941
029366,79940
029367,80076
029368,79959
029369,80074
029371,79970
029372,79999
029373,80009
029374,80028
029375,17135
029376,80084
029378,16940
029380,80061
029381,79991
029382,80034
029384,80051
029385,80059
029386,80049
029387,81596
029388,80031
029389,80100
029390,80030
029392,80080
029394,79948
029395,79932
029396,79933
029397,80036
029399,16494
029400,80086
029401,81604
029402,79954
029403,79945
029404,79966
029406,79997
029411,80026
029412,80008
029414,80042
029418,16793
029422,80105
029423,79964
029424,79934
029426,79949
029427,79962
029428,79968
029429,80091
029431,79984
029432,79985
029433,80001
029434,80006
029435,80012
029436,80020
029439,80053
029440,79938
029443,80090
029445,80095
029446,80007
029448,80014
029449,80050
029450,80078
029453,84723
029454,79957
029455,80081
029456,79975
029457,80038
029458,79980
029459,79943
029461,80000
029463,80002
029466,79965
029467,80077
029468,79990
029469,80022
029473,16631
029474,80097
029476,12890
029478,23889
029480,79989
029482,80003
029484,80018
029486,80096
029487,80046
029489,80058
029491,80060
